Trial,Elapsed_Time_Sec,Angle_Deg
3,6.350,-4.01
3,6.383,-3.92
3,6.417,-3.67
3,6.451,-2.95
3,6.485,-2.48
3,6.519,-1.91
3,6.553,-1.27
3,6.587,-0.67
3,6.619,-0.35
3,6.652,0.26
3,6.687,0.91
3,6.721,0.91
3,6.755,1.48
3,6.789,2.56
3,6.823,3.14
3,6.858,3.49
3,6.893,3.72
3,6.926,3.88
3,6.959,4.05
3,6.993,4.32
3,7.028,5.10
3,7.064,6.19
3,7.099,7.50
3,7.134,8.91
3,7.168,10.27
3,7.201,11.42
3,7.234,12.43
3,7.268,13.22
3,7.302,13.89
3,7.337,14.56
3,7.372,15.22
3,7.405,15.99
3,7.439,16.82
3,7.474,17.69
3,7.508,18.90
3,7.542,20.48
3,7.576,22.45
3,7.610,24.77
3,7.644,27.84
3,7.678,31.25
3,7.713,34.91
3,7.747,42.52
3,7.781,46.27
3,7.816,49.80
3,7.851,53.14
3,7.885,56.29
3,7.918,56.29
3,7.952,59.24
3,7.986,64.51
3,8.021,66.91
3,8.055,69.11
3,8.089,71.21
3,8.124,73.19
3,8.158,74.94
3,8.191,76.49
3,8.225,77.77
3,8.258,78.86
3,8.292,79.87
3,8.325,80.76
3,8.360,81.58
3,8.394,82.38
3,8.427,83.18
3,8.461,83.94
3,8.494,84.71
3,8.529,85.43
3,8.563,86.14
3,8.598,86.79
3,8.632,87.18
3,8.666,87.55
3,8.700,87.83
3,8.733,88.06
3,8.767,88.27
3,8.800,88.44
3,8.834,88.58
3,8.869,88.52
3,8.904,88.27
3,8.938,87.99
3,8.972,87.83
3,9.007,87.76
3,9.041,87.60
3,9.076,87.24
3,9.111,87.24
3,9.145,87.08
3,9.180,86.91
3,9.214,86.75
3,9.249,86.56
3,9.284,85.96
3,9.318,85.71
3,9.352,85.50
3,9.386,85.27
3,9.418,85.08
3,9.452,84.87
3,9.486,84.53
3,9.520,84.53
3,9.555,83.96
3,9.589,83.65
3,9.623,83.28
3,9.658,83.05
3,9.694,82.85
3,9.729,82.72
3,9.763,82.48
3,9.797,82.27
3,9.830,82.08
3,9.866,81.96
3,9.901,81.79
3,9.935,81.37
3,9.969,80.68
3,10.002,79.67
3,10.036,78.25
3,10.070,76.73
3,10.105,75.00
3,10.139,72.74
3,10.172,69.65
3,10.207,66.29
3,10.240,62.67
3,10.275,58.81
3,10.310,55.13
3,10.346,51.55
3,10.380,48.00
3,10.413,44.74
3,10.447,42.09
3,10.480,39.75
3,10.515,36.12
3,10.550,34.39
3,10.585,32.88
3,10.619,31.17
3,10.653,29.44
3,10.688,29.44
3,10.722,27.80
3,10.755,24.93
3,10.788,23.34
3,10.822,21.58
3,10.856,20.09
3,10.889,18.96
3,10.923,18.29
3,10.956,18.09
3,10.990,17.42
3,11.023,16.63
3,11.057,15.86
3,11.091,15.17
3,11.125,14.58
3,11.159,13.91
3,11.194,13.70
3,11.228,13.52
3,11.263,13.34
3,11.297,13.37
3,11.332,13.34
3,11.367,13.14
3,11.402,13.10
3,11.435,12.97
3,11.468,12.64
3,11.501,12.20
3,11.535,11.77
3,11.569,11.28
3,11.603,10.96
3,11.637,11.26
3,11.671,12.18
3,11.706,13.31
3,11.741,15.16
3,11.775,17.27
3,11.809,20.08
3,11.843,26.04
3,11.877,26.04
3,11.913,29.09
3,11.947,32.43
3,11.981,35.65
3,12.015,38.69
3,12.049,41.79
3,12.083,47.45
3,12.117,49.81
3,12.151,51.27
3,12.184,53.19
3,12.218,54.77
3,12.252,55.96
3,12.286,55.96
3,12.321,57.43
3,12.355,58.45
3,12.388,59.05
3,12.421,59.00
3,12.455,59.08
3,12.489,59.61
3,12.523,59.97
3,12.556,60.13
3,12.590,60.25
3,12.625,60.21
3,12.658,60.35
3,12.692,60.33
3,12.725,60.91
3,12.758,61.24
3,12.791,61.87
3,12.824,62.22
3,12.859,62.15
3,12.893,62.18
3,12.928,62.20
3,12.962,62.08
3,12.996,61.29
3,13.030,60.31
3,13.066,59.13
3,13.099,57.95
3,13.134,56.82
3,13.167,55.74
3,13.201,54.52
3,13.237,53.25
3,13.273,51.94
3,13.307,50.79
3,13.341,49.88
3,13.375,49.22
3,13.410,48.40
3,13.444,47.32
3,13.478,46.19
3,13.512,45.00
3,13.548,43.90
3,13.581,42.79
3,13.615,42.15
3,13.648,41.40
3,13.683,40.07
3,13.716,39.07
3,13.749,37.73
3,13.784,36.16
3,13.817,34.49
3,13.852,34.49
3,13.887,32.58
3,13.921,30.55
3,13.956,27.08
3,13.990,25.61
3,14.024,24.60
3,14.057,23.89
3,14.092,23.41
3,14.126,23.31
3,14.160,23.55
3,14.195,24.20
3,14.229,25.05
3,14.263,26.16
3,14.298,27.39
3,14.333,28.88
3,14.367,30.46
3,14.403,32.19
3,14.436,34.25
3,14.471,36.44
3,14.506,38.74
3,14.541,41.43
3,14.574,44.30
3,14.609,47.80
3,14.645,51.53
3,14.681,55.54
3,14.717,59.31
3,14.751,63.20
3,14.785,66.92
3,14.820,73.23
3,14.853,76.19
3,14.886,79.12
3,14.921,81.35
3,14.955,83.12
3,14.988,84.52
3,15.023,85.65
3,15.057,85.65
3,15.090,86.64
3,15.124,88.54
3,15.157,89.43
3,15.191,90.41
3,15.226,91.38
3,15.259,92.26
3,15.293,93.14
3,15.327,93.79
3,15.363,94.30
3,15.398,94.41
3,15.433,94.55
3,15.467,94.40
3,15.501,94.13
3,15.534,93.64
3,15.569,93.16
3,15.604,92.58
3,15.638,92.19
3,15.673,91.62
3,15.708,91.25
3,15.742,91.06
3,15.775,90.92
3,15.810,90.77
3,15.844,90.77
3,15.878,90.87
3,15.912,91.03
3,15.946,91.28
3,15.980,91.50
3,16.013,91.76
3,16.047,91.91
3,16.081,92.10
3,16.116,92.38
3,16.150,92.78
3,16.186,93.00
3,16.219,93.09
3,16.252,93.09
3,16.286,92.76
3,16.321,92.00
3,16.356,89.91
3,16.391,88.40
3,16.425,86.86
3,16.459,85.10
3,16.492,83.11
3,16.525,80.74
3,16.558,78.09
3,16.592,75.16
3,16.625,71.80
3,16.660,67.82
3,16.694,63.44
3,16.726,59.40
3,16.760,55.85
3,16.793,52.34
3,16.826,49.01
3,16.861,45.86
3,16.894,42.88
3,16.927,40.10
3,16.961,37.55
3,16.995,34.98
3,17.029,32.56
3,17.063,30.49
3,17.097,28.33
3,17.130,26.38
3,17.165,24.53
3,17.199,22.90
3,17.234,21.61
3,17.270,20.54
3,17.305,19.42
3,17.340,18.41
3,17.373,17.43
3,17.407,16.46
3,17.442,15.59
3,17.476,14.73
3,17.509,13.77
3,17.545,12.88
3,17.580,11.97
3,17.614,11.09
3,17.648,10.37
3,17.683,9.70
3,17.716,8.69
3,17.749,8.35
3,17.783,8.08
3,17.817,8.08
3,17.851,7.83
3,17.886,7.63
3,17.921,7.48
3,17.957,7.14
3,17.992,6.99
3,18.025,6.88
3,18.060,6.72
3,18.094,6.55
3,18.127,6.49
3,18.161,6.47
3,18.196,6.43
3,18.230,6.33
3,18.265,6.20
3,18.299,5.94
3,18.333,5.63
3,18.366,5.36
3,18.400,5.02
3,18.434,4.63
3,18.468,4.28
3,18.503,4.08
3,18.538,4.01
3,18.572,3.95
3,18.606,3.90
3,18.640,3.89
3,18.675,3.88
3,18.711,4.05
3,18.745,4.34
3,18.780,4.72
3,18.814,5.04
3,18.848,5.53
3,18.884,7.20
3,18.917,8.48
3,18.953,9.79
3,18.987,11.01
3,19.021,11.01
3,19.055,11.59
3,19.088,11.54
3,19.122,10.92
3,19.155,8.99
3,19.189,7.63
3,19.222,6.41
3,19.256,5.68
3,19.290,5.29
3,19.323,5.34
3,19.358,5.73
3,19.393,6.32
3,19.428,7.16
3,19.462,7.82
3,19.497,8.61
3,19.531,9.69
3,19.565,10.83
3,19.599,11.84
3,19.632,12.50
3,19.667,13.08
3,19.702,13.22
3,19.738,13.33
3,19.771,13.42
3,19.806,13.64
3,19.840,13.93
3,19.873,14.32
3,19.907,14.87
3,19.943,15.39
3,19.978,16.06
3,20.013,16.41
3,20.048,17.06
3,20.081,17.69
3,20.115,17.53
3,20.149,17.18
3,20.182,16.89
3,20.215,16.89
3,20.249,16.60
3,20.283,16.20
3,20.319,15.76
3,20.354,15.62
3,20.389,15.46
3,20.423,15.73
3,20.457,15.91
3,20.492,16.12
3,20.527,15.93
3,20.561,15.61
3,20.595,15.32
3,20.629,15.03
3,20.662,14.71
3,20.697,14.36
3,20.731,13.94
3,20.765,13.66
4,0.001,1.41
4,0.036,1.33
4,0.069,1.24
4,0.103,1.16
4,0.137,1.09
4,0.172,1.09
4,0.206,1.08
4,0.239,1.05
4,0.272,1.06
4,0.307,1.07
4,0.342,1.08
4,0.376,1.04
4,0.409,0.97
4,0.443,0.94
4,0.477,0.89
4,0.510,0.90
4,0.543,0.87
4,0.577,0.82
4,0.610,0.68
4,0.643,0.59
4,0.677,0.52
4,0.711,0.48
4,0.745,0.48
4,0.779,0.52
4,0.813,0.55
4,0.849,0.63
4,0.882,0.70
4,0.916,0.77
4,0.950,0.85
4,0.983,0.96
4,1.017,0.97
4,1.052,1.07
4,1.086,1.10
4,1.121,1.12
4,1.154,1.17
4,1.189,1.17
4,1.222,1.16
4,1.256,1.14
4,1.291,1.10
4,1.326,1.07
4,1.361,1.10
4,1.394,1.14
4,1.429,1.14
4,1.462,1.11
4,1.496,1.13
4,1.530,1.16
4,1.564,1.23
4,1.597,1.24
4,1.631,1.20
4,1.665,1.18
4,1.700,1.16
4,1.734,1.15
4,1.768,1.11
4,1.803,0.99
4,1.836,0.98
4,1.869,1.00
4,1.904,0.95
4,1.939,0.95
4,1.972,0.95
4,2.007,0.94
4,2.041,0.91
4,2.074,0.91
4,2.108,0.88
4,2.141,0.89
4,2.175,0.94
4,2.208,1.01
4,2.242,1.03
4,2.275,1.20
4,2.308,1.30
4,2.342,1.36
4,2.377,1.34
4,2.412,1.23
4,2.445,1.12
4,2.479,1.04
4,2.513,0.91
4,2.548,0.69
4,2.584,0.36
4,2.618,-0.15
4,2.654,-0.88
4,2.688,-1.76
4,2.722,-3.67
4,2.756,-4.93
4,2.791,-6.24
4,2.824,-7.59
4,2.857,-8.91
4,2.893,-10.19
4,2.928,-11.44
4,2.960,-12.63
4,2.995,-13.82
4,3.029,-15.05
4,3.063,-16.31
4,3.096,-17.59
4,3.130,-18.79
4,3.164,-20.21
4,3.197,-21.32
4,3.230,-22.31
4,3.264,-23.11
4,3.298,-23.93
4,3.333,-24.68
4,3.368,-25.38
4,3.402,-26.06
4,3.436,-26.64
4,3.469,-27.17
4,3.502,-27.65
4,3.536,-28.09
4,3.570,-28.87
4,3.603,-29.27
4,3.636,-29.27
4,3.671,-29.65
4,3.706,-30.04
4,3.740,-30.48
4,3.776,-30.82
4,3.809,-31.34
4,3.845,-31.57
4,3.878,-31.76
4,3.914,-31.93
4,3.947,-32.07
4,3.982,-32.23
4,4.016,-32.37
4,4.049,-32.48
4,4.083,-32.60
4,4.116,-32.77
4,4.151,-32.95
4,4.186,-33.13
4,4.220,-33.29
4,4.254,-33.40
4,4.289,-33.50
4,4.322,-33.61
4,4.356,-33.73
4,4.391,-33.81
4,4.425,-33.91
4,4.460,-33.99
4,4.495,-34.02
4,4.531,-34.06
4,4.566,-34.03
4,4.599,-34.00
4,4.633,-33.93
4,4.667,-33.79
4,4.700,-33.69
4,4.733,-33.60
4,4.767,-33.57
4,4.801,-33.55
4,4.835,-33.58
4,4.869,-33.60
4,4.904,-33.61
4,4.938,-33.59
4,4.972,-33.60
4,5.007,-33.64
4,5.041,-33.66
4,5.075,-33.70
4,5.109,-33.72
4,5.143,-33.77
4,5.178,-33.81
4,5.213,-33.86
4,5.247,-33.91
4,5.280,-33.95
4,5.314,-33.99
4,5.348,-34.02
4,5.382,-34.05
4,5.416,-34.11
4,5.450,-34.16
4,5.484,-34.21
4,5.519,-34.25
4,5.553,-34.31
4,5.587,-34.45
4,5.623,-34.60
4,5.657,-34.77
4,5.692,-34.95
4,5.728,-35.14
4,5.762,-35.35
4,5.797,-35.56
4,5.830,-35.81
4,5.864,-36.06
4,5.899,-36.44
4,5.933,-36.68
4,5.967,-36.87
4,6.003,-37.15
4,6.038,-37.29
4,6.072,-37.40
4,6.105,-37.49
4,6.139,-37.48
4,6.172,-37.48
4,6.206,-37.43
4,6.239,-37.37
4,6.273,-37.28
4,6.306,-37.09
4,6.341,-36.69
4,6.376,-36.41
4,6.409,-36.15
4,6.443,-35.87
4,6.477,-35.53
4,6.510,-35.10
4,6.544,-34.59
4,6.578,-33.99
4,6.612,-33.30
4,6.645,-32.51
4,6.678,-31.65
4,6.713,-30.73
4,6.748,-29.77
4,6.782,-28.81
4,6.817,-27.76
4,6.850,-26.64
4,6.884,-25.47
4,6.918,-24.25
4,6.953,-23.03
4,6.988,-21.74
4,7.023,-20.50
4,7.059,-18.24
4,7.094,-17.11
4,7.128,-15.99
4,7.162,-14.85
4,7.196,-13.95
4,7.231,-13.02
4,7.266,-12.17
4,7.300,-11.41
4,7.334,-10.70
4,7.369,-10.15
4,7.403,-9.60
4,7.436,-9.19
4,7.471,-8.81
4,7.505,-8.47
4,7.538,-8.14
4,7.572,-7.77
4,7.607,-7.58
4,7.641,-7.29
4,7.675,-7.01
4,7.710,-6.77
4,7.744,-6.60
4,7.778,-6.32
4,7.813,-6.08
4,7.847,-5.88
4,7.880,-5.66
4,7.913,-5.44
4,7.949,-5.22
4,7.982,-4.97
4,8.016,-4.83
4,8.049,-4.66
4,8.082,-4.52
4,8.116,-4.35
4,8.149,-4.21
4,8.184,-4.08
4,8.218,-4.00
4,8.252,-3.91
4,8.287,-3.84
4,8.321,-3.70
4,8.356,-3.58
4,8.389,-3.49
4,8.423,-3.42
4,8.457,-3.31
4,8.491,-3.23
4,8.525,-3.19
4,8.561,-3.18
4,8.596,-3.17
4,8.630,-3.13
4,8.664,-3.16
4,8.699,-3.23
4,8.732,-3.31
4,8.766,-3.34
4,8.800,-3.38
4,8.834,-3.42
4,8.868,-3.54
4,8.902,-3.53
4,8.936,-3.57
4,8.970,-3.62
4,9.004,-3.71
4,9.038,-3.71
4,9.072,-3.72
4,9.105,-3.74
4,9.140,-3.78
4,9.175,-3.90
4,9.208,-4.06
4,9.243,-4.52
4,9.277,-5.04
4,9.310,-5.74
4,9.345,-6.62
4,9.380,-7.65
4,9.413,-8.77
4,9.447,-9.93
4,9.481,-11.07
4,9.516,-12.22
4,9.551,-13.45
4,9.586,-15.89
4,9.619,-17.24
4,9.654,-18.60
4,9.688,-19.92
4,9.722,-21.17
4,9.755,-22.34
4,9.789,-23.42
4,9.822,-24.43
4,9.858,-25.42
4,9.891,-26.41
4,9.926,-27.35
4,9.962,-28.27
4,9.998,-29.12
4,10.032,-29.90
4,10.065,-30.65
4,10.099,-31.35
4,10.132,-31.98
4,10.166,-32.55
4,10.200,-33.01
4,10.234,-33.36
4,10.268,-33.73
4,10.301,-33.89
4,10.335,-33.94
4,10.369,-33.95
4,10.404,-33.92
4,10.438,-33.83
4,10.472,-33.69
4,10.506,-33.51
4,10.540,-33.27
4,10.573,-33.08
4,10.608,-32.94
4,10.642,-32.84
4,10.674,-32.79
4,10.707,-32.69
4,10.741,-32.68
4,10.776,-32.75
4,10.809,-32.71
4,10.843,-32.70
4,10.877,-32.71
4,10.910,-32.79
4,10.943,-32.75
4,10.977,-32.75
4,11.010,-32.78
4,11.044,-32.81
4,11.078,-32.85
4,11.111,-32.89
4,11.145,-32.95
4,11.179,-33.00
4,11.213,-33.09
4,11.249,-33.17
4,11.282,-33.29
4,11.316,-33.34
4,11.349,-33.42
4,11.383,-33.49
4,11.417,-33.57
4,11.450,-33.64
4,11.484,-33.69
4,11.518,-33.75
4,11.553,-33.81
4,11.587,-33.88
4,11.621,-33.95
4,11.655,-34.01
4,11.688,-34.05
4,11.721,-34.08
4,11.755,-34.14
4,11.790,-34.17
4,11.824,-34.23
4,11.858,-34.27
4,11.892,-34.32
4,11.926,-34.38
4,11.960,-34.44
4,11.995,-34.48
4,12.029,-34.52
4,12.063,-34.56
4,12.097,-34.60
4,12.131,-34.67
4,12.165,-34.71
4,12.199,-34.73
4,12.234,-34.75
4,12.268,-34.74
4,12.303,-34.65
4,12.337,-34.58
4,12.371,-34.66
4,12.405,-34.67
4,12.439,-34.69
4,12.473,-34.71
4,12.507,-34.70
4,12.541,-34.76
4,12.576,-34.85
4,12.609,-34.85
4,12.644,-34.94
4,12.678,-34.98
4,12.712,-35.08
4,12.747,-35.12
4,12.781,-35.18
4,12.815,-35.22
4,12.849,-35.18
4,12.883,-35.12
4,12.916,-34.98
4,12.951,-34.82
4,12.984,-34.55
4,13.017,-34.28
4,13.052,-34.09
4,13.086,-33.86
4,13.121,-33.66
4,13.155,-33.26
4,13.188,-32.90
4,13.221,-32.58
4,13.256,-32.48
4,13.291,-32.08
4,13.325,-31.60
4,13.362,-30.56
4,13.396,-29.96
4,13.429,-29.24
4,13.462,-28.53
4,13.497,-27.73
4,13.532,-26.76
4,13.566,-26.03
4,13.601,-25.06
4,13.634,-24.04
4,13.669,-22.96
4,13.705,-21.89
4,13.740,-20.60
4,13.774,-19.51
4,13.808,-18.49
4,13.842,-16.74
4,13.875,-16.61
4,13.909,-15.61
4,13.943,-14.74
4,13.977,-13.71
4,14.012,-12.50
4,14.045,-11.45
4,14.079,-10.45
4,14.112,-9.52
4,14.145,-8.04
4,14.178,-7.40
4,14.213,-6.87
4,14.246,-6.41
4,14.281,-6.03
4,14.314,-5.72
4,14.349,-5.46
4,14.382,-5.25
4,14.416,-5.08
4,14.449,-4.94
4,14.484,-4.78
4,14.517,-4.63
4,14.551,-4.49
4,14.584,-4.35
4,14.617,-4.20
4,14.650,-4.04
4,14.686,-3.86
4,14.720,-3.66
4,14.753,-3.40
4,14.788,-3.16
4,14.822,-2.95
4,14.856,-2.75
4,14.890,-2.53
4,14.924,-2.35
4,14.959,-2.18
4,14.993,-2.06
4,15.027,-1.93
4,15.062,-1.75
4,15.096,-1.63
4,15.129,-1.53
4,15.162,-1.47
4,15.196,-1.36
4,15.229,-1.25
4,15.264,-1.08
4,15.298,-0.78
4,15.332,-0.65
4,15.366,-0.55
4,15.400,-0.44
4,15.435,-0.36
4,15.469,-0.32
4,15.502,-0.31
4,15.536,-0.31
4,15.571,-0.30
4,15.605,-0.32
4,15.641,-0.35
4,15.675,-0.35
4,15.709,-0.37
4,15.743,-0.38
4,15.777,-0.39
4,15.811,-0.40
4,15.845,-0.40
4,15.880,-0.41
4,15.915,-0.42
4,15.950,-0.41
4,15.983,-0.39
4,16.016,-0.34
4,16.050,-0.29
4,16.083,-0.20
4,16.116,-0.09
4,16.151,0.11
4,16.184,0.29
4,16.218,0.63
4,16.251,0.93
4,16.286,1.13
4,16.321,1.28
4,16.354,1.44
4,16.389,1.56
4,16.423,1.68
4,16.458,1.82
4,16.492,1.92
4,16.525,1.99
4,16.560,2.05
4,16.595,2.07
4,16.631,2.10
4,16.665,2.11
4,16.700,2.20
4,16.734,2.28
4,16.769,2.41
5,0.002,-2.27
5,0.035,-2.22
5,0.070,-2.13
5,0.103,-2.07
5,0.137,-2.02
5,0.170,-1.99
5,0.205,-1.96
5,0.239,-1.94
5,0.272,-1.93
5,0.306,-1.89
5,0.342,-1.88
5,0.376,-1.82
5,0.410,-1.73
5,0.444,-1.48
5,0.478,-1.43
5,0.512,-1.14
5,0.545,-0.96
5,0.580,-0.86
5,0.614,-0.67
5,0.649,-0.46
5,0.683,-0.27
5,0.718,-0.06
5,0.753,0.23
5,0.787,0.42
5,0.822,0.61
5,0.855,0.80
5,0.889,0.97
5,0.924,1.12
5,0.958,1.24
5,0.993,1.34
5,1.027,1.45
5,1.060,1.54
5,1.094,1.59
5,1.129,1.61
5,1.164,1.63
5,1.199,1.59
5,1.233,1.68
5,1.268,1.70
5,1.302,1.84
5,1.336,1.89
5,1.369,1.94
5,1.403,2.00
5,1.436,2.06
5,1.470,1.91
5,1.504,1.89
5,1.538,1.85
5,1.572,1.77
5,1.606,1.78
5,1.640,1.71
5,1.673,1.62
5,1.707,1.58
5,1.740,1.55
5,1.774,1.49
5,1.808,1.35
5,1.841,1.16
5,1.875,0.84
5,1.909,0.41
5,1.942,-0.23
5,1.975,-0.99
5,2.008,-1.92
5,2.042,-2.97
5,2.075,-4.10
5,2.110,-5.32
5,2.146,-6.59
5,2.180,-7.95
5,2.215,-9.39
5,2.249,-10.84
5,2.282,-12.30
5,2.316,-13.78
